,report_text,source_name,Bioagressor,Disease
383,"bulletin n° 9 (3/83) du 6 juin 1983les céréales sont à 80 % en cours de floraison : c'est la période critique pour décider des dernières protections. les traitements tardifs ne sont intéressants que lors d'une maturation lente et prolongée. en pratique, on considère que la fin floraison est la dernière limite pour traiter.",BP_GC_Charente-Maritime_1983_003,0,0.0
385,"pucerons des epistrès peu de parcelles sont actuellement envahies par les pucerons : le suil d'un épi sur 2 colonisé est atteint dans moins de 10 % des cas. une protection est donc rarement justifiée. après la mi-floraison, il faut des infestations encore plus importantes pour qu'un traitement soit nécessaire.",BP_GC_Charente-Maritime_1983_003,0,0.0
386,"cecidomyie des fleursle temps calme et chaud qui règne actuellement est favorable à l'activité des cécidomyies. si l'on observe le soir la présence de ces moucherons en train de pondre, une protection s'avère utile. ne plus intervenir après la floraison.",BP_GC_Charente-Maritime_1983_003,1,0.0
387,"mildiou la plupart des parcelles sont levées, et les plus avancées atteignent 30cm.",AA_PDT_Ile_de_France_2006_005,0,1.0
388,"situation au niveau du modèle guntz-divouxune nouvelle génération de mildiou a été atteinte sur la majeure partie des stations. la 5ème génération, seuil d'intervention pour les variétés «résistantes», pourra être atteinte en cas de passage pluvieux en fin de semaine.",AA_PDT_Ile_de_France_2006_005,0,1.0
389,"variétés sensibles :pour le secteur de changis sur marne (77) et courdimanche (91), aucune intervention n'est à prévoir. pour les autres secteurs, renouvelez votre fongicide en fin de persistance.",AA_PDT_Ile_de_France_2006_005,0,0.0
392,"doryphore des larves de doryphores ont été observées sur 10% des pieds à nangis et villenauxe la petite (77), et des adultes ont été notés sur 30% des pieds à villenauxe la petite (77).
les interventions ne sont justifiées qu 'en cas de très forte infestation. produits : pyréthrinoïdes.",AA_PDT_Ile_de_France_2006_005,1,0.0
394,détermination du seuil de traitement :réalisez des comptages sur 20 plantes afin d'évaluer le nombre moyen de puceron par étage foliaire (1 feuille = 5 à 10 folioles),AA_PDT_Ile_de_France_2006_005,0,0.0
395,"protection du maïs semence édité avec la collaboration du syndicat an producteurs de mais semence ""armagnac-bigorre""",AA_GC_Midi_Pyrenees_1993_013,0,0.0
399,préconisationune intervention ne se justifiera que dans des parcelles non traitées contre la sésamie sur des maïs à moins de 6 feuilles.,AA_GC_Midi_Pyrenees_1993_013,0,0.0
401,préconisationaucune intervention n'est nécessaire à ce jour.,AA_GC_Midi_Pyrenees_1993_013,0,0.0
